val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
dicaeidae,0.018834710121154785,0.044404029846191406,0.2720029971305338,215.0
emberizidae,0.018550515174865723,0.03840380907058716,0.7436569621991673,220.0
pipridae,0.018390417098999023,0.04432195425033569,0.10355314167959738,215.0
nectariniidae,0.018390417098999023,0.027944326400756836,0.5435972346051038,680.0
ptilonorhynchidae,0.017870783805847168,0.02165001630783081,0.37642981955368554,76.0
bernieridae,0.01764535903930664,0.03360104560852051,0.02590398411452528,40.0
acrocephalidae,0.01746237277984619,0.03160858154296875,0.6728890452262976,207.0
conopophagidae,0.016881227493286133,0.06624138355255127,0.06754420989233573,33.0
grallariidae,0.016881227493286133,0.07414078712463379,0.3076011696001633,87.0
turdidae,0.015287518501281738,0.014512121677398682,0.44281463769259105,684.0
parulidae,0.015243947505950928,0.041119933128356934,0.350917762649792,507.0
cotingidae,0.01448202133178711,0.012040197849273682,0.16542006592507064,251.0
paradoxornithidae,0.014212250709533691,0.032834529876708984,0.5510194235733663,120.0
thraupidae,0.01419687271118164,0.01460355520248413,0.5573484599976786,1440.0
pycnonotidae,0.013978004455566406,0.027276694774627686,0.39252177000688965,640.0
locustellidae,0.013593792915344238,0.02771914005279541,0.6892113746773313,197.0
macrosphenidae,0.012465953826904297,0.036681413650512695,0.6025632555729451,91.0
acanthizidae,0.012189865112304688,0.02752101421356201,0.4981374257103808,224.0
fringillidae,0.012153565883636475,0.024851202964782715,0.6558130285624325,947.0
ploceidae,0.012153565883636475,0.036476850509643555,0.7191922817743508,575.0
passerellidae,0.012151539325714111,0.017135441303253174,0.6466370159890548,533.0
furnariidae,0.011720895767211914,0.024929344654083252,0.6528339897108676,889.0
phylloscopidae,0.011720716953277588,0.039477527141571045,0.3136096414874238,336.0
zosteropidae,0.011557161808013916,0.04861140251159668,0.3261379661600063,351.0
vireonidae,0.011557161808013916,0.04145234823226929,0.3091216011488874,224.0
scotocercidae,0.01127004623413086,0.030310630798339844,0.34258278141343895,171.0
cisticolidae,0.01127004623413086,0.02023458480834961,0.6796010132408522,767.0
leiothrichidae,0.011039137840270996,0.012069284915924072,0.46965057717424,726.0
pachycephalidae,0.009843587875366211,0.018244385719299316,0.22839416052541583,143.0
meliphagidae,0.009646415710449219,0.011461615562438965,0.48150199450855236,699.0
muscicapidae,0.009319663047790527,0.011526346206665039,0.6679994004991637,1512.0
pellorneidae,0.008590340614318848,0.02771174907684326,0.23018607969217553,235.0
timaliidae,0.008590340614318848,0.02287846803665161,0.1902740394828115,273.0
tyrannidae,0.00840836763381958,0.015509843826293945,0.6055243495280864,1421.0
