val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
formicariidae,0.02882540225982666,0.052787721157073975,0.02100550354742578,34.0
rallidae,0.028718411922454834,0.03134030103683472,0.6642700722377342,483.0
capitonidae,0.028570115566253662,0.049722135066986084,0.06298163954576705,40.0
lybiidae,0.028570115566253662,0.03849297761917114,0.5338198355258666,245.0
philepittidae,0.028407633304595947,0.06401562690734863,0.017898210958253107,20.0
podargidae,0.028015077114105225,0.0614628791809082,0.19898348898354598,54.0
caprimulgidae,0.028015077114105225,0.07560098171234131,0.7116804018879469,339.0
passeridae,0.027306675910949707,0.03525203466415405,0.831855915989349,226.0
prunellidae,0.027306675910949707,0.049544572830200195,0.6837872045057575,69.0
tinamidae,0.027124881744384766,0.07458537817001343,0.5887224255087025,59.0
troglodytidae,0.026894569396972656,0.0343969464302063,0.47729508984895214,273.0
modulatricidae,0.02639615535736084,0.06382089853286743,0.0,13.0
paradisaeidae,0.02568995952606201,0.023421883583068848,0.09238550922458795,194.0
icteridae,0.025669097900390625,0.03343147039413452,0.6357775028801258,485.0
oreoicidae,0.025642037391662598,0.03355151414871216,0.508178769250761,11.0
polioptilidae,0.025426089763641357,0.04424029588699341,0.4790488972872758,59.0
odontophoridae,0.025138139724731445,0.0548134446144104,0.5197918496562761,53.0
phasianidae,0.025138139724731445,0.03830885887145996,0.6311290711586216,337.0
bucconidae,0.025105834007263184,0.02014338970184326,0.2905253779544543,124.0
emberizidae,0.02505946159362793,0.04409438371658325,0.7436569621991673,220.0
ptilonorhynchidae,0.02503383159637451,0.02493596076965332,0.37642981955368554,76.0
motacillidae,0.025007963180541992,0.03777313232421875,0.7183671237269845,312.0
dicaeidae,0.024877727031707764,0.042310118675231934,0.2720029971305338,215.0
campephagidae,0.0242995023727417,0.0281946063041687,0.37832152227629035,359.0
columbidae,0.023843765258789062,0.02421271800994873,0.4652203013325646,1250.0
mohouidae,0.02371436357498169,0.03560781478881836,0.16369696214546092,17.0
pomatostomidae,0.023656368255615234,0.045868098735809326,0.5725425461020337,23.0
