family,n_images,intra_dist,intra_std,inter_dist,n_species,n_genre,prop_male,view
hyliotidae,20,0.09057823568582535,0.020742341876029968,0.11789572238922119,4,1,0.5,Side
hylocitreidae,3,0.033533912152051926,0.005319220945239067,0.07877552509307861,1,1,0.6666666666666666,Side
hypocoliidae,6,0.04883021116256714,0.005196265876293182,0.09792083501815796,1,1,0.5,Side
ibidorhynchidae,6,0.06267485022544861,0.010252188891172409,0.14126265048980713,1,1,0.5,Side
icteridae,485,0.15176807343959808,0.039797648787498474,0.03556168079376221,96,29,0.5278350515463918,Side
ifritidae,6,0.0561046302318573,0.014860501512885094,0.11342370510101318,1,1,0.5,Side
indicatoridae,90,0.0798531249165535,0.02445306070148945,0.036767005920410156,17,4,0.4888888888888889,Side
irenidae,12,0.10214551538228989,0.02352835424244404,0.14363586902618408,2,1,0.5,Side
jacanidae,46,0.13998697698116302,0.029427247121930122,0.06505513191223145,8,6,0.5,Side
lamproliidae,12,0.0940931960940361,0.01833009161055088,0.07910507917404175,2,2,0.5,Side
laniidae,175,0.10957672446966171,0.030375193804502487,0.05445241928100586,31,4,0.5085714285714286,Side
laridae,458,0.1144457459449768,0.02800498902797699,0.10879945755004883,98,15,0.5131004366812227,Side
leiothrichidae,726,0.11445397138595581,0.03708846867084503,0.012140095233917236,133,13,0.5041322314049587,Side
leptosomidae,6,0.10271494835615158,0.011091905646026134,0.07151031494140625,1,1,0.5,Side
locustellidae,197,0.0838659480214119,0.025582117959856987,0.02523571252822876,47,14,0.5228426395939086,Side
lybiidae,245,0.1662202775478363,0.03599534183740616,0.04488968849182129,43,7,0.5020408163265306,Side
machaerirhynchidae,12,0.09988120943307877,0.02881484292447567,0.15670669078826904,2,1,0.5,Side
macrosphenidae,91,0.10383635014295578,0.026166139170527458,0.03503352403640747,17,6,0.4835164835164835,Side
malaconotidae,186,0.1544993370771408,0.03958011418581009,0.02404731512069702,45,7,0.521505376344086,Side
maluridae,86,0.15837907791137695,0.04747389629483223,0.028919577598571777,21,5,0.5,Side
megalaimidae,154,0.11544212698936462,0.03466590493917465,0.11851674318313599,28,3,0.5194805194805194,Side
megapodiidae,34,0.11914936453104019,0.030100036412477493,0.06610465049743652,19,7,0.4411764705882353,Side
melampittidae,6,0.04864244535565376,0.00551749300211668,0.13747167587280273,2,1,0.5,Side
melanocharitidae,38,0.10202360153198242,0.025019658729434013,0.04411017894744873,9,3,0.5789473684210527,Side
melanopareiidae,8,0.08226331323385239,0.016905106604099274,0.06515568494796753,3,1,0.5,Side
meliphagidae,699,0.1204521507024765,0.043504949659109116,0.009101450443267822,159,38,0.5293276108726752,Side
menuridae,6,0.06416082382202148,0.01607014425098896,0.11526918411254883,2,1,0.5,Side
meropidae,150,0.13538461923599243,0.04180150851607323,0.12523603439331055,26,3,0.5066666666666667,Side
mesitornithidae,9,0.07640815526247025,0.024851949885487556,0.05764329433441162,3,2,0.5555555555555556,Side
mimidae,170,0.09707093983888626,0.032137323170900345,0.026602327823638916,33,9,0.5294117647058824,Side
mitrospingidae,16,0.11456835269927979,0.04025619104504585,0.04337376356124878,4,3,0.625,Side
modulatricidae,13,0.06552865356206894,0.014043508097529411,0.053547024726867676,3,2,0.5384615384615384,Side
mohouidae,17,0.10292673110961914,0.022543856874108315,0.0352245569229126,3,1,0.5294117647058824,Side
momotidae,54,0.10184059292078018,0.023401379585266113,0.15181666612625122,10,6,0.5555555555555556,Side
monarchidae,295,0.1421673744916916,0.04157565161585808,0.029623746871948242,67,12,0.5288135593220339,Side
motacillidae,312,0.10979187488555908,0.04711161553859711,0.03313040733337402,58,6,0.5096153846153846,Side
muscicapidae,1512,0.11977437883615494,0.0385625995695591,0.010485231876373291,278,50,0.5119047619047619,Side
musophagidae,128,0.1323326826095581,0.031820885837078094,0.08816468715667725,22,6,0.5,Side
nectariniidae,680,0.1348918229341507,0.04473486542701721,0.025049209594726562,123,5,0.513235294117647,Side
neosittidae,8,0.08631516247987747,0.028422290459275246,0.0604633092880249,2,1,0.625,Side
nesospingidae,2,0.031572967767715454,8.940696716308594e-08,0.06870746612548828,1,1,1.0,Side
nicatoridae,18,0.06778236478567123,0.021978385746479034,0.0748443603515625,3,1,0.5,Side
notiomystidae,5,0.09427601099014282,0.02012660726904869,0.05816549062728882,1,1,0.6,Side
numididae,11,0.13415350019931793,0.03301498666405678,0.10467028617858887,6,4,0.5454545454545454,Side
nyctibiidae,15,0.08450403809547424,0.018166719004511833,0.08889836072921753,6,1,0.4666666666666667,Side
oceanitidae,39,0.08788063377141953,0.022391971200704575,0.051793456077575684,7,5,0.46153846153846156,Side
odontophoridae,53,0.11969544738531113,0.029414024204015732,0.058435142040252686,29,10,0.41509433962264153,Side
