val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
rallidae,483,phasianidae,0.03098917007446289,0.035936176776885986,0.6642700722377342,Belly,2
climacteridae,34,furnariidae,0.03093397617340088,0.04797565937042236,0.42547665259240836,Belly,2
grallariidae,87,timaliidae,0.030681967735290527,0.06900560855865479,0.3076011696001633,Belly,2
formicariidae,34,rhinocryptidae,0.030576765537261963,0.05423837900161743,0.02100550354742578,Belly,2
indicatoridae,90,meliphagidae,0.02730339765548706,0.03129309415817261,0.45032587521194206,Belly,2
prunellidae,69,sittidae,0.026374876499176025,0.038380563259124756,0.6837872045057575,Belly,2
malaconotidae,186,pachycephalidae,0.026091933250427246,0.033354878425598145,0.5830389390812823,Belly,2
viduidae,74,sturnidae,0.025776922702789307,0.02861762046813965,0.5857411072221705,Belly,2
motacillidae,312,acanthizidae,0.024103879928588867,0.033786773681640625,0.7183671237269845,Belly,2
dicaeidae,215,petroicidae,0.02398538589477539,0.044293761253356934,0.2720029971305338,Belly,2
remizidae,58,tityridae,0.0226212739944458,0.030875205993652344,0.7332119894619928,Belly,2
melanocharitidae,38,pipridae,0.022271156311035156,0.052773356437683105,0.1769732063147119,Belly,2
mohouidae,17,pachycephalidae,0.02213454246520996,0.03927028179168701,0.16369696214546092,Belly,2
polioptilidae,59,sylviidae,0.021668672561645508,0.04420137405395508,0.4790488972872758,Belly,2
parulidae,507,ploceidae,0.021411359310150146,0.06630831956863403,0.350917762649792,Belly,2
alaudidae,472,passeridae,0.021220684051513672,0.04002779722213745,0.7224011885354916,Belly,2
estrildidae,639,thraupidae,0.020916104316711426,0.023386776447296143,0.6756256897016527,Belly,2
aegithalidae,57,sittidae,0.01766681671142578,0.03143078088760376,0.445019469166772,Belly,2
thamnophilidae,664,timaliidae,0.01724863052368164,0.02499687671661377,0.21593827594854823,Belly,2
emberizidae,220,passerellidae,0.016923069953918457,0.021620512008666992,0.7436569621991673,Belly,2
troglodytidae,273,timaliidae,0.0167616605758667,0.030135631561279297,0.47729508984895214,Belly,2
monarchidae,295,rhipiduridae,0.015275180339813232,0.025271177291870117,0.26485070978559533,Belly,2
pellorneidae,235,timaliidae,0.013415932655334473,0.034525513648986816,0.23018607969217553,Belly,2
zosteropidae,351,vireonidae,0.01186072826385498,0.05134737491607666,0.3261379661600063,Belly,2
paradoxornithidae,120,leiothrichidae,0.011277318000793457,0.019896864891052246,0.5510194235733663,Belly,2
phylloscopidae,336,vireonidae,0.00916433334350586,0.044654250144958496,0.3136096414874238,Belly,2
scotocercidae,171,acanthizidae,0.007742047309875488,0.03423589468002319,0.34258278141343895,Belly,2
