val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
polioptilidae,59,stenostiridae,0.025426089763641357,0.04424029588699341,0.4790488972872758,Back,2
emberizidae,220,passerellidae,0.02505946159362793,0.04409438371658325,0.7436569621991673,Back,2
motacillidae,312,passerellidae,0.025007963180541992,0.03777313232421875,0.7183671237269845,Back,2
dicaeidae,215,nectariniidae,0.024877727031707764,0.042310118675231934,0.2720029971305338,Back,2
mohouidae,17,cisticolidae,0.02371436357498169,0.03560781478881836,0.16369696214546092,Back,2
pomatostomidae,23,mimidae,0.023656368255615234,0.045868098735809326,0.5725425461020337,Back,2
estrildidae,639,muscicapidae,0.023619353771209717,0.025366783142089844,0.6756256897016527,Back,2
cinclosomatidae,40,leiothrichidae,0.023491859436035156,0.027951836585998535,0.4432764557024715,Back,2
aegithalidae,57,muscicapidae,0.023320794105529785,0.028515219688415527,0.445019469166772,Back,2
melanocharitidae,38,petroicidae,0.023258328437805176,0.04232591390609741,0.1769732063147119,Back,2
remizidae,58,acanthizidae,0.022795259952545166,0.03700411319732666,0.7332119894619928,Back,2
grallariidae,87,conopophagidae,0.02257901430130005,0.06556230783462524,0.3076011696001633,Back,2
indicatoridae,90,meliphagidae,0.020897865295410156,0.029194951057434082,0.45032587521194206,Back,2
malaconotidae,186,thraupidae,0.018976211547851562,0.01894533634185791,0.5830389390812823,Back,2
climacteridae,34,muscicapidae,0.014571130275726318,0.022346973419189453,0.42547665259240836,Back,2
monarchidae,295,vangidae,0.014247655868530273,0.025899052619934082,0.26485070978559533,Back,2
thamnophilidae,664,petroicidae,0.013210296630859375,0.02179431915283203,0.21593827594854823,Back,2
parulidae,507,thraupidae,0.012459397315979004,0.019434869289398193,0.350917762649792,Back,2
paradoxornithidae,120,furnariidae,0.012226760387420654,0.03796684741973877,0.5510194235733663,Back,2
zosteropidae,351,vireonidae,0.011726558208465576,0.04703032970428467,0.3261379661600063,Back,2
scotocercidae,171,acanthizidae,0.011536061763763428,0.028834521770477295,0.34258278141343895,Back,2
pellorneidae,235,timaliidae,0.011101484298706055,0.028979480266571045,0.23018607969217553,Back,2
phylloscopidae,336,vireonidae,0.007903635501861572,0.0337369441986084,0.3136096414874238,Back,2
